organism	gene_name.2	Reaction.code.x	Pathway	Reaction.code.y	Group_enzyme	Group	Expected	T.number	species	phylogeny.1	phylogeny.2	phylogeny.3	phylogeny.4	genes_per_sp
aly	9300191	3.1.1.11	Cysteine_2.3	^3\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_2.3	Cysteine_2	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300220	1.1.1.14	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300320	1.4.1.14	Glutamate_4.2	^1\.4\.1\.14$	Glutamate_4.2	Glutamate_4	2	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300320	1.4.1.14	Glutamate_5	^1\.4\.1\.14$	Glutamate_5	Glutamate_5	1	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300432	4.2.1.20	Tryptophan_1.5	^4\.2\.1\.20$	Tryptophan_1.5	Tryptophan_1	5	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300463	2.1.1.278	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300476	3.1.1.11	Cysteine_2.3	^3\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_2.3	Cysteine_2	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300554	2.3.1.30	Cysteine_1.1	^2\.3\.1\.30$	Cysteine_1.1	Cysteine_1	2	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300554	2.3.1.30	Cysteine_6.1	^2\.3\.1\.30$	Cysteine_6.1	Cysteine_6	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300640	1.1.1.82	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300823	3.1.1.11	Cysteine_2.3	^3\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_2.3	Cysteine_2	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300894	1.1.1.267	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300949	1.1.1.23	Histidine_1.9	^1\.1\.1\.23$	Histidine_1.9	Histidine_1	9	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9300949	1.1.1.23	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Alanine_3.1	^2\.6\.1\.42$	Alanine_3.1	Alanine_3	2	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Valine_1.4	^2\.6\.1\.42$	Valine_1.4	Valine_1	4	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Lysine_2.6	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Lysine_2.6	Lysine_2	9	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Leucine_1.4_2	^2\.6\.1\.42$	Leucine_1.4	Leucine_1	4	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_1.5	^2\.6\.1\.42$	Isoleucine_1.5	Isoleucine_1	5	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_2.7	^2\.6\.1\.42$	Isoleucine_2.7	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_3.2	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_3.2	Isoleucine_3	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_3.6	^2\.6\.1\.42$	Isoleucine_3.6	Isoleucine_3	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_4.6	^2\.6\.1\.42$	Isoleucine_4.6	Isoleucine_4	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301055	2.6.1.42	Isoleucine_5.3	^2\.6\.1\.42$	Isoleucine_5.3	Isoleucine_5	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301058	2.1.1.322	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301149	2.1.1.183	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301182	2.1.1.221	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301441	2.1.1.244	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301555	1.1.1.219	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301555	1.1.1.234	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301619	1.1.1.284	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301619	1.1.1.1	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301675	2.6.1.16	Lysine_2.6	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Lysine_2.6	Lysine_2	9	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301675	2.6.1.16	Isoleucine_3.2	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_3.2	Isoleucine_3	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301696	4.1.1.48	Tryptophan_1.4	^4\.1\.1\.48$	Tryptophan_1.4	Tryptophan_1	5	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301790	3.1.1.11	Cysteine_2.3	^3\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_2.3	Cysteine_2	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301833	2.1.1.12	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301854	2.1.1.77	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301893	6.2.1.45	Cysteine_4.1	^6\.2\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_4.1	Cysteine_4	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301912	1.1.1.184	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301912	1.1.1.189	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301912	1.1.1.197	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9301938	3.1.1.11	Cysteine_2.3	^3\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_2.3	Cysteine_2	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302054	1.1.1.65	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302085	2.6.1.5	Lysine_2.6	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Lysine_2.6	Lysine_2	9	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302085	2.6.1.5	Isoleucine_3.2	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_3.2	Isoleucine_3	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302085	2.6.1.5	Tyrosine_1.3_2	^2\.6\.1\.5$	Tyrosine_1.3	Tyrosine_1	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302085	2.6.1.5	Phenylalanine_1.3_4	^2\.6\.1\.5$	Phenylalanine_1.3	Phenylalanine_1	3	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302094	2.1.1.68	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302094	2.1.1.4	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302099	2.1.1.68	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302099	2.1.1.4	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302192	2.1.1.310	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302211	2.1.1.276	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302237	1.1.1.37	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302273	2.1.1.309	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302274	2.1.1.201	Cysteine_5.2	^2\.1\.1\.([1-9][0-9]{0,2}|1000)$	Cysteine_5.2	Cysteine_5	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302294	2.6.1.127	Lysine_2.6	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Lysine_2.6	Lysine_2	9	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302294	2.6.1.127	Isoleucine_3.2	^2\.6\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_3.2	Isoleucine_3	6	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302530	1.1.1.184	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302530	1.1.1.189	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
aly	9302530	1.1.1.197	Isoleucine_2.3	^1\.1\.1\.([1-9][0-9]{0,2}|1000)$	Isoleucine_2.3	Isoleucine_2	7	T01578	Arabidopsis lyrata (lyrate rockcress)	Eukaryotes	Plants	Eudicots	Mustard family	1011	3167	no
